codigo_puesto_unico,zona_codigo,puesto_codigo,nombre_puesto_dashboard,nombre_puesto_base,nombres_puesto_base_variantes,nombre_puesto_ideca,nombre_sitio,localidad_codigo,localidad,direccion,latitud,longitud,estado_geocodificacion,fuente_geografica,templo_principal,total_testigos,lideres_activos,beneficiarios_mesas_trabajo,referidos_activos_lideres,lideres_ref_0,lideres_ref_1_5,lideres_ref_6_9,lideres_ref_10_mas,pct_lideres_activos,pct_beneficiarios_mesas_trabajo,numero_puesto_ideca
160011128,11,28,Parqueadero Centro Comercial Mazurén,CENTRO COMERCIAL MAZUREN,CENTRO COMERCIAL MAZUREN,Parqueadero Centro Comercial Mazurén,Centro Comercial Mazurén,11,Suba,CRA 46 # 152 - 46,4.736490337000021,-74.050052021,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,ORQUÍDEAS,19,13,4,129,2,5,3,3,68.4,21.1,28
160011129,11,29,Universidad Pedagógica Nacional,TEJARES NORTE,TEJARES NORTE,Universidad Pedagógica Nacional,Tejares Norte,11,Suba,CLL 183 # 54 D - 25,4.762782868999977,-74.05026994600001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,ORQUÍDEAS,6,6,0,33,0,5,0,1,100.0,0.0,29
160011130,11,30,Colegio Celestin Freinet,COLEGIO CELESTIN FREINET,COLEGIO CELESTIN FREINET,Colegio Celestin Freinet,Colegio Celestin Freinet,11,Suba,CLL 136 # 136A - 12,4.745433789000003,-74.114335326,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – LISBOA,18,17,9,327,1,1,8,7,94.4,50.0,30
160011131,11,31,Colegio Distrital Álvaro Gómez Hurtado,ALVARO GOMEZ HURTADO SEDE A - IED,ALVARO GOMEZ HURTADO SEDE A - IED,Colegio Distrital Álvaro Gómez Hurtado,Alvaro Gomez Hurtado Sede A - IED,11,Suba,CRA 100 A # 130 - 18,4.730444497999997,-74.09685050000002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – RINCÓN,37,32,9,335,2,12,6,12,86.5,24.3,31
160011132,11,32,Colegio Distrital Delia Zapata Olivella,DELIA ZAPATA OLIVELLA - IED,DELIA ZAPATA OLIVELLA - IED,Colegio Distrital Delia Zapata Olivella,Delia Zapata Olivella - IED,11,Suba,CLL 144 C # 141 A - 51,4.753137337999988,-74.11330965299999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA - FONTANAR,40,38,13,379,4,7,5,22,95.0,32.5,32
160011133,11,33,Colegio Distrital Hunza - Sede B,HUNZA SEDE B - IED,HUNZA SEDE B - IED,Colegio Distrital Hunza - Sede B,Hunza Sede B - IED,11,Suba,CLL 128 B # 87 D - 05,4.720686157999978,-74.087255616,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – RINCÓN,8,8,4,152,2,0,0,6,100.0,50.0,33
160011134,11,34,Colegio Distrital Villa Elisa - Sede A,VILLA ELISA SEDE A - IED,VILLA ELISA SEDE A - IED,Colegio Distrital Villa Elisa - Sede A,Villa Elisa Sede A - IED,11,Suba,CLL 132 C # 92 A - 71,4.7323439279999775,-74.08785469100002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – RINCÓN,18,14,5,144,2,3,2,7,77.8,27.8,34
160011135,11,35,Colegio Distrital República Dominicana,REPUBLICA DOMINICANA SEDE A - IED,REPUBLICA DOMINICANA SEDE A - IED,Colegio Distrital República Dominicana,República Dominicana Sede A - IED,11,Suba,CLL 131 A # 125 - 39,4.738964392000014,-74.10899939199999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – FLORES,18,17,1,160,1,5,4,7,94.4,5.6,35
160011136,11,36,Colegio Distrital Lisboa - Sede B,LA TOSCANA LISBOA SEDE B - IED,LA TOSCANA LISBOA SEDE B - IED,Colegio Distrital Lisboa - Sede B,La Toscana Lisboa Sede B - IED,11,Suba,CRA 151 A # 132 A - 16,4.743313741000009,-74.12165519199999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – LISBOA,34,30,11,354,4,4,9,13,88.2,32.4,36
160011139,11,39,Colegio Distrital Gustavo Morales Morales,PRADO SUR,PRADO SUR,Colegio Distrital Gustavo Morales Morales,Prado Sur,11,Suba,CLL 129 # 55 - 55,4.716510669000002,-74.06435553799997,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA - PRADO,78,75,12,1326,10,26,6,33,96.2,15.4,39
160011140,11,40,Vía Pública,SUPERCADE SUBA,SUPERCADE SUBA,Vía Pública,Supercade CAD Suba,11,Suba,AV CLL 145 # 103B - 90,4.746502143999976,-74.09570175099998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – FLORES,26,25,13,313,2,4,5,14,96.2,50.0,40
160011141,11,41,Colegio Distrital Nicolás Buenaventura,NICOLAS BUENAVENTURA - IED,NICOLAS BUENAVENTURA - IED,Colegio Distrital Nicolás Buenaventura,Nicolás Buenaventura - IED,11,Suba,CRA 103 B # 153 - 01,4.7555374820000225,-74.090601924,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA - LAS MERCEDES,28,27,6,298,2,8,3,14,96.4,21.4,41
160011142,11,42,Salón Comunal Barrio San Francisco,SALON COMUNAL SAN FRANCISCO,SALON COMUNAL SAN FRANCISCO,Salón Comunal Barrio San Francisco,Salón Comunal San Francisco,11,Suba,CRA 84 A # 145 B -07,4.736658999999975,-74.08034199999997,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – FLORES,1,1,0,0,1,0,0,0,100.0,0.0,42
160011143,11,43,Fundación San Felipe Neri,FUNDACION SAN FELIPE NERI,FUNDACION SAN FELIPE NERI,Fundación San Felipe Neri,Fundación San Felipe Neri,11,Suba,CRA 90 # 149 - 73,4.746205999999972,-74.08295500000003,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – EL PINAR,5,5,0,55,0,2,1,2,100.0,0.0,43
160011144,11,44,Colegio Distrital  Simón Bolívar Suba,SIMON BOLIVAR - IED,SIMON BOLIVAR - IED,Colegio Distrital  Simón Bolívar Suba,Simón Bolívar - IED,11,Suba,CRA 92 # 146C - 38,4.741306346999977,-74.08484848799998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – FLORES,4,4,0,17,1,1,2,0,100.0,0.0,44
160011145,11,45,Colegio Eucarístico Mercedario,COLEGIO EUCARISTICO MERCEDARIO,COLEGIO EUCARISTICO MERCEDARIO,Colegio Eucarístico Mercedario,Colegio Eucarístico Mercedario,11,Suba,"CLL 137 # 91 - 61 /
CRA 91 # 136 - 53 ",4.7353330000000255,-74.08655299999998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – RINCÓN,15,11,3,92,3,0,5,3,73.3,20.0,45
160011146,11,46,Colegio Distrital Ramón de Subiría - Sede B,RAMON DE ZUBIRIA SEDE B - IED,RAMON DE ZUBIRIA SEDE B - IED,Colegio Distrital Ramón de Subiría - Sede B,Ramon de Zubiria Sede B - IED,11,Suba,CLL 130 D # 88 B - 20,4.7274279989999854,-74.086593,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – RINCÓN,10,8,3,120,3,4,0,1,80.0,30.0,46
160011147,11,47,Colegio Distrital Ramón de Subiría - Sede A,RAMON DE ZUBIRIA SEDE A - IED,RAMON DE ZUBIRIA SEDE A - IED,Colegio Distrital Ramón de Subiría - Sede A,Ramon De Zubiria Sede A - IED,11,Suba,DIAG 129 B Bis # 93 B - 51,4.725400999999977,-74.09214300000002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – RINCÓN,24,17,7,96,4,7,2,4,70.8,29.2,47
160011148,11,48,Colegio Distrital Virginia Gutiérrez de Pineda,VIRGINIA GUTIERREZ DE PINEDA - IED,VIRGINIA GUTIERREZ DE PINEDA - IED,Colegio Distrital Virginia Gutiérrez de Pineda,Virginia Gutierrez De Pineda - IED,11,Suba,CLL 131 B # 94 F - 31,4.731055910999999,-74.09174548700003,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – RINCÓN,37,28,12,271,7,4,6,11,75.7,32.4,48
160011149,11,49,Colegio Distrital Gonzalo Arango,GONZALO ARANGO - IED,GONZALO ARANGO - IED,Colegio Distrital Gonzalo Arango,Gonzalo Arango - IED,11,Suba,CLL 130 A # 98 - 71 ,4.729812315000004,-74.09492315,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – RINCÓN,19,14,4,187,1,5,2,6,73.7,21.1,49
160011150,11,50,Colegio Distrital Nueva Colombia,NUEVA COLOMBIA - IED,NUEVA COLOMBIA - IED,Colegio Distrital Nueva Colombia,Nueva Colombia - IED,11,Suba,"CLL 128 C # 102 A - 25
 / CRA 102 A # 128 A - 40",4.72853918200002,-74.09984255500001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – RINCÓN,19,16,6,176,3,2,3,8,84.2,31.6,50
160011151,11,51,Colegio Fe y Alegría,FE Y ALEGRIA JOSE MARIA VELAZ - IED,FE Y ALEGRIA JOSE MARIA VELAZ - IED,Colegio Fe y Alegría,Fe Y alegría Jose Maria Velaz - IED,11,Suba,"CRA 131 # 134 - 44 / 
CRA 131 # 133 - 44",4.744508040000028,-74.11245527599999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – LISBOA,19,15,3,122,4,3,3,5,78.9,15.8,51
160011152,11,52,Colegio Privado Pedagógico Dulce Maria,COLEGIO PEDAGOGICO DULCE MARIA,COLEGIO PEDAGOGICO DULCE MARIA,Colegio Privado Pedagógico Dulce Maria,Colegio Pedagógico Dulce Maria,11,Suba,TRV 127 C # 139 B - 48,4.746609999999976,-74.10824100000002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – FLORES,9,9,0,128,2,2,1,4,100.0,0.0,52
160011153,11,53,Institución Educativa Compartir Suba,COMPARTIR SEDE A - IED,COMPARTIR SEDE A - IED,Institución Educativa Compartir Suba,Compartir Sede A - IED,11,Suba,CRA 128 # 146 - 52,4.7552867160000005,-74.10601315299999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA - LAS MERCEDES,27,27,7,358,0,6,5,16,100.0,25.9,53
160011154,11,54,Colegio Distrital Gerardo Molina Ramírez,GERARDO MOLINA RAMIREZ - IED,GERARDO MOLINA RAMIREZ - IED,Colegio Distrital Gerardo Molina Ramírez,Gerardo Molina Ramirez - IED,11,Suba,CRA 143 #142 A - 62,4.748668000000009,-74.115384,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA - FONTANAR,14,11,2,112,3,1,2,5,78.6,14.3,54
160011155,11,55,Parque El Batán,EL BATAN,EL BATAN,Parque El Batán,El Batán,11,Suba,"CLL 123 A # 47 - 34 /
CRA 50 # 123 A - 30",4.704806291000011,-74.05702320099999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA - PRADO,6,4,0,34,0,2,0,2,66.7,0.0,55
160011156,11,56,Parqueadero Centro Comercial Niza,NIZA CENTRO COMERCIAL NIZA,NIZA CENTRO COMERCIAL NIZA,Parqueadero Centro Comercial Niza,Niza Centro Comercial Niza,11,Suba,AV CLL 127 # 60 - 30,4.711258019000013,-74.073033925,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LA COLINA,12,12,2,282,1,4,2,5,100.0,16.7,56
160011157,11,57,Parqueadero Centro Comercial Paseo San Rafael,CENTRO COMERCIAL PASEO SAN RAFAEL,CENTRO COMERCIAL PASEO SAN RAFAEL,Parqueadero Centro Comercial Paseo San Rafael,Centro Comercial Paseo San Rafael,11,Suba,"AV CLL 134 # 55 - 30/
AV CLL 134 # 55 - 32",4.723020991999988,-74.06227484099998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LA COLINA,56,52,4,479,3,18,13,18,92.9,7.1,57
160011158,11,58,Almacén Éxito la Colina,ALMACEN ÉXITO LA COLINA,ALMACEN ÉXITO LA COLINA,Almacén Éxito la Colina,Almacén Éxito la Colina,11,Suba,"AV CLL 147 con AV CRA 72 /
AV CLL 147 # 58 C - 91",4.734711479999987,-74.06607258999998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LA COLINA,19,18,2,181,4,7,2,5,94.7,10.5,58
160011159,11,59,Parqueadero Carulla Rincón de la Colina,CARULLA RINCON DE LA COLINA,CARULLA RINCON DE LA COLINA,Parqueadero Carulla Rincón de la Colina,Carulla Rincón de la Colina,11,Suba,AV CRA 72 # 152 B - 60,4.740540441000007,-74.06500450800002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LA COLINA,3,3,0,24,0,1,1,1,100.0,0.0,59
160011160,11,60,Colsubsidio Mazuren,COLSUBSIDIO MAZUREN,COLSUBSIDIO MAZUREN,Colsubsidio Mazuren,Colsubsidio Mazuren,11,Suba,CLL 152 # 53 A - 05,4.735384150000016,-74.05456045900002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,ORQUÍDEAS,1,1,0,26,0,0,0,1,100.0,0.0,60
160011161,11,61,Cancha múltiple Villa Delia,CANCHA MULTIPLE VILLA DELIA,CANCHA MULTIPLE VILLA DELIA,Cancha múltiple Villa Delia,Cancha múltiple Villa Delia,11,Suba,CRA 65 entre la CLL 165 Y 166,4.7492956770000205,-74.06384298900002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LA COLINA,10,9,0,38,3,3,2,1,90.0,0.0,61
160011162,11,62,Biblioteca Julio Mario Santo Domingo,BIBLIOTECA JULIO MARIO SANTODOMINGO,BIBLIOTECA JULIO MARIO SANTODOMINGO,Biblioteca Julio Mario Santo Domingo,Biblioteca Julio Mario Santo Domingo,11,Suba,AV CLL 170 # 67 - 51,4.756619000000001,-74.062725,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,ORQUÍDEAS,9,8,1,40,2,4,0,2,88.9,11.1,62
160011163,11,63,Colegio Rafael Maya,COLEGIO RAFAEL MAYA,COLEGIO RAFAEL MAYA,Colegio Rafael Maya,Colegio Rafael Maya,11,Suba,CLL 134A # 147C - 07,4.745221415000003,-74.118849969,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – LISBOA,3,3,1,19,1,1,0,1,100.0,33.3,63
160011164,11,64,Salón Comunal Santa Cecilia,SALON COMUNAL SANTA CECILIA,SALON COMUNAL SANTA CECILIA,Salón Comunal Santa Cecilia,Salón Comunal Santa Cecilia,11,Suba,CRA 158B # 131A - 45,4.739700000000028,-74.12819999999999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – LISBOA,9,7,2,55,0,4,1,2,77.8,22.2,64
160011165,11,65,Instituto San Basilio,INSTITUTO SAN BASILIO,INSTITUTO SAN BASILIO,Instituto San Basilio,Instituto San Basilio,11,Suba,CLL 136A # 152A -77,4.743896446999997,-74.124569022,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – LISBOA,2,2,0,10,0,1,1,0,100.0,0.0,65
160011166,11,66,Colegio Distrital Jorge Mario Bergoglio,FILARMONICO JORGE MARIO BERGOGLIO - IED,FILARMONICO JORGE MARIO BERGOGLIO - IED,Colegio Distrital Jorge Mario Bergoglio,Filarmónico Jorge Mario Bergoglio - IED,11,Suba,"CLL 143 A #113 C - 51 /
CRA 113C # 142B - 21",4.748823000000016,-74.10339900000002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – FLORES,14,14,5,378,0,2,3,9,100.0,35.7,66
160011167,11,67,Colegio Distrital Veintiún Ángeles,VEINTIUN ANGELES SEDE A - IED,VEINTIUN ANGELES SEDE A - IED,Colegio Distrital Veintiún Ángeles,Veintiún Ángeles Sede A - IED,11,Suba,CRA 90 # 154 A - 09,4.7494526680000035,-74.08034907899997,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – EL PINAR,7,5,3,37,1,1,1,2,71.4,42.9,67
160011169,11,69,Colegio Distrital Hunza - Sede A,HUNZA SEDE A - IED,HUNZA SEDE A - IED,Colegio Distrital Hunza - Sede A,Hunza Sede A - IED,11,Suba,CRA 84 A # 129 A - 40,4.723360861000003,-74.08334342699999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – RINCÓN,2,2,0,1,1,1,0,0,100.0,0.0,69
160011170,11,70,Colegio Máximino Poitiers,COLEGIO MAXIMINO POITIERS,COLEGIO MAXIMINO POITIERS,Colegio Máximino Poitiers,Colegio Maximino Poitiers,11,Suba,"CLL 152 A # 102 - 51 / 
CL 152A # 102B - 51",4.751536061000024,-74.09098674199998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA - LAS MERCEDES,27,25,13,339,0,6,4,15,92.6,48.1,70
160011171,11,71,Salón Comunal Aures II,SALON COMUNAL AURES II,SALON COMUNAL AURES II,Salón Comunal Aures II,Salón Comunal Aures II,11,Suba,CRA 105 B #129 D - 92,4.733217357000001,-74.10196150899998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – FLORES,7,6,2,67,0,1,1,4,85.7,28.6,71
160011172,11,72,Salón Comunal Villa Maria,SALON COMUNAL VILLA MARIA,SALON COMUNAL VILLA MARIA,Salón Comunal Villa Maria,Salón Comunal Villa Maria,11,Suba,CRA 111 # 135 - 25,4.740587098999981,-74.10368113999999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – FLORES,1,1,0,10,0,0,0,1,100.0,0.0,72
160011174,11,74,Centro Comercial Outlet La Floresta,FLORESTA OUTLET,FLORESTA OUTLET,Centro Comercial Outlet La Floresta,Floresta Outlet,11,Suba,CRA 69 # 98 A - 45,4.6913815440000235,-74.07476325200003,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LA GRANJA,11,10,0,89,3,3,0,4,90.9,0.0,74
160011175,11,75,Colegio John Dewey,COLEGIO JOHN DEWEY,COLEGIO JOHN DEWEY,Colegio John Dewey,Colegio John Dewey,11,Suba,TRV 54 # 111 - 85,4.698780414999987,-74.06397835400003,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LA COLINA,3,3,1,62,0,0,0,3,100.0,33.3,75
160011176,11,76,Colegio Externado Caro y Cuervo,COLEGIO CARO Y CUERVO,COLEGIO CARO Y CUERVO,Colegio Externado Caro y Cuervo,Colegio Caro y Cuervo,11,Suba,CLL 150 A # 50 - 57,4.7333724910000115,-74.05360010200002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LA COLINA,24,22,2,151,3,7,2,10,91.7,8.3,76
160011177,11,77,Centro Comercial Portoalegre,CC PORTOALEGRE,CC PORTOALEGRE,Centro Comercial Portoalegre,CC Portoalegre,11,Suba,CRA 58 # 137 B - 01,4.727719513000011,-74.06481701799999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LA COLINA,9,9,3,108,0,2,2,5,100.0,33.3,77
160011178,11,78,Centro Comercial Parque La Colina,CC PARQUE LA COLINA,CC PARQUE LA COLINA,Centro Comercial Parque La Colina,CC Parque La Colina,11,Suba,CRA 58 D # 146 - 51,4.732516249000014,-74.06549087100001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LA COLINA,35,30,2,414,7,6,4,13,85.7,5.7,78
160011179,11,79,Cancha Múltiple Sirena II,CANCHA MULTIPLE SIRENA II,CANCHA MULTIPLE SIRENA II,Cancha Múltiple Sirena II,Cancha Múltiple Sirena II,11,Suba,"CRA 59 Entre CLL 152B y 153 / 
CRA 59 # 152B - 50",4.740402356000004,-74.063909739,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LA COLINA,35,31,2,306,4,8,6,13,88.6,5.7,79
160011180,11,80,Fundación Colegio Marymount,COLEGIO MARYMOUNT,COLEGIO MARYMOUNT,Fundación Colegio Marymount,Colegio Marymount,11,Suba,CLL 169 B # 74 A - 02,4.755702266000014,-74.06644191800001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LA COLINA,11,10,0,98,1,3,1,5,90.9,0.0,80
160011181,11,81,Colegio Abraham Lincoln Sede Bachillerato,SAN JOSE BAVARIA-ABRAHAM LINCOLN,SAN JOSE BAVARIA-ABRAHAM LINCOLN,Colegio Abraham Lincoln Sede Bachillerato,San José Bavaria- Abraham Lincoln,11,Suba,"CLL 170 # 65 - 31 /
AC 170 # 65 - 31",4.756619186000023,-74.06104163399999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LA COLINA,9,7,0,31,1,4,1,1,77.8,0.0,81
160011182,11,82,Colegio del Bosque - Universidad Antonio Nariño - Sede Bachillerato,COLEGIO DEL BOSQUE,COLEGIO DEL BOSQUE,Colegio del Bosque - Universidad Antonio Nariño - Sede Bachillerato,Colegio del Bosque,11,Suba,CRA 65 # 170 - 20,4.757163282000022,-74.06019420299998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – EL PINAR,6,6,2,96,1,4,0,1,100.0,33.3,82
160011183,11,83,Colegio Santiago Alberioni,COLEGIO SANTIAGO ALBERIONI,COLEGIO SANTIAGO ALBERIONI,Colegio Santiago Alberioni,Colegio Santiago Alberioni,11,Suba,CRA 62 # 169 A - 14,4.753284576999988,-74.059833029,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LA COLINA,7,7,1,33,2,2,2,1,100.0,14.3,83
160011184,11,84,Colegio Vista Bella,COLEGIO VISTA BELLA,COLEGIO VISTA BELLA,Colegio Vista Bella,Colegio Vista Bella,11,Suba,"CRA 58 # 167 - 20 /
 AV CRA 58 # 167 - 20",4.750099164000005,-74.05878126099998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,ORQUÍDEAS,14,13,3,72,3,3,4,3,92.9,21.4,84
160011185,11,85,Colegio Nueva Zelandia Sede B,MIRANDELA - NUEVA ZELANDIA,MIRANDELA - NUEVA ZELANDIA,Colegio Nueva Zelandia Sede B,Mirandela - Nueva Zelandia,11,Suba,CLL 187 # 49 - 42,4.7655221310000115,-74.04692983199999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,ORQUÍDEAS,17,16,0,131,8,1,2,5,94.1,0.0,85
160011186,11,86,Centro Comercial Santafé,CENTRO COMERCIAL SANTAFE,CENTRO COMERCIAL SANTAFE,Centro Comercial Santafé,Centro Comercial Santafé,11,Suba,CLL 185 # 45 - 03,4.763219526,-74.04545499099999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,ORQUÍDEAS,17,12,0,96,2,3,3,4,70.6,0.0,86
160011187,11,87,Colegio Distrital Tibabuyes Universal Sede B,TIBABUYES UNIVERSAL SEDE B - IED,TIBABUYES UNIVERSAL SEDE B - IED,Colegio Distrital Tibabuyes Universal Sede B,Tibabuyes Universal Sede B - IED,11,Suba,CRA 118 # 136 -14,4.7418086389999985,-74.10474296400002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – FLORES,4,3,0,20,0,2,0,1,75.0,0.0,87
160011188,11,88,Colegio Distrital La Toscana Lisboa,LA TOSCANA LISBOA SEDE A - IED,LA TOSCANA LISBOA SEDE A - IED,Colegio Distrital La Toscana Lisboa,La Toscana Lisboa Sede A - IED,11,Suba,CLL 132 D Bis # 132 - 05,4.743527805999975,-74.11344446700002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – LISBOA,4,4,1,57,1,0,0,3,100.0,25.0,88
160011189,11,89,Centro Comercial Centro Suba ,CENTRO COMERCIAL CENTRO SUBA,CENTRO COMERCIAL CENTRO SUBA,Centro Comercial Centro Suba ,Centro Comercial Centro Suba ,11,Suba,CLL 145 # 91 - 19,4.737655935000021,-74.08555759199999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – RINCÓN,32,26,5,194,4,8,4,10,81.2,15.6,89
160011190,11,90,Colegio Distrital Álvaro Gómez Hurtado Sede B,ALVARO GOMEZ HURTADO SEDE B - IED,ALVARO GOMEZ HURTADO SEDE B - IED,Colegio Distrital Álvaro Gómez Hurtado Sede B,Alvaro Gomez Hurtado Sede B - IED,11,Suba,CLL 133 # 98 B -24,4.7352619650000065,-74.09337570100001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – RINCÓN,10,9,1,149,0,4,1,4,90.0,10.0,90
160011191,11,91,Colegio Distrital Juan Lozano y Lozano Sede B,JUAN LOZANO Y LOZANO SEDE B - IED,JUAN LOZANO Y LOZANO SEDE B - IED,Colegio Distrital Juan Lozano y Lozano Sede B,Juan Lozano y Lozano Sede B - IED,11,Suba,CRA 99 # 154 - 26,4.753495722000025,-74.08667298,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – EL PINAR,18,16,2,172,3,2,5,6,88.9,11.1,91
160011192,11,92,Colegio Distrital La Gaitana Sede B,LA GAITANA SEDE B - IED,LA GAITANA SEDE B - IED,Colegio Distrital La Gaitana Sede B,La Gaitana Sede B - IED,11,Suba,"CLL 132 D # 123 B - 65 / 
CRA 124 # 132B - 02",4.739718031999985,-74.106698343,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – LISBOA,7,5,3,44,0,4,0,1,71.4,42.9,92
160011193,11,93,Colegio Elisa Mujica Velasquez,COLEGIO ELISA MUJICA VELASQUEZ,COLEGIO ELISA MUJICA VELASQUEZ,Colegio Elisa Mujica Velasquez,Colegio Elisa Mujica Velasquez,11,Suba,CLL 131 C # 126 - 48,4.739303391000021,-74.111989058,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – FLORES,3,3,0,13,0,2,0,1,100.0,0.0,93
160011194,11,94,Colegio Distrital República Dominicana Sede B,REPUBLICA DOMINICANA SEDE B - IED,REPUBLICA DOMINICANA SEDE B - IED,Colegio Distrital República Dominicana Sede B,República Dominicana Sede B - IED,11,Suba,"CRA 123 # 129 D - 22 / 
CRA 123 # 129 D - 55",4.73490332199998,-74.10777579,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA – FLORES,6,6,2,58,0,3,1,2,100.0,33.3,94
160011195,11,95,Centro Comercial Plaza Imperial,CENTRO COMERCIAL PLAZA IMPERIAL,CENTRO COMERCIAL PLAZA IMPERIAL,Centro Comercial Plaza Imperial,Centro Comercial Plaza Imperial,11,Suba,CRA 104 # 148 - 07,4.7486989060000155,-74.095522271,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA - LAS MERCEDES,20,17,4,114,1,7,2,7,85.0,20.0,95
160011196,11,96,Salón Comunal El Solar 1,SALON COMUNAL EL SOLAR,SALON COMUNAL EL SOLAR,Salón Comunal El Solar 1,Salón Comunal El Solar,11,Suba,"CRA 109 B # 141 A - 36 / 
CRA 109 B # 141 A 56",4.745833679999976,-74.099801732,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,SUBA - FONTANAR,4,4,1,39,0,2,0,2,100.0,25.0,96
